t,u,y
317.6000000000037,-0.15707963267948966,-0.021017742374694934
317.70000000000374,-0.15707963267948966,-0.020963456815812274
317.80000000000376,-0.15707963267948966,-0.02090754443551344
317.9000000000038,-0.15707963267948966,-0.020849404880193684
318.0000000000038,-0.15707963267948966,-0.02078824216729059
318.10000000000383,-0.15707963267948966,-0.020723486458734394
318.20000000000385,-0.15707963267948966,-0.020654774428638705
318.3000000000039,-0.15707963267948966,-0.020581930545496913
318.4000000000039,-0.15707963267948966,-0.020504948851503644
318.5000000000039,-0.15707963267948966,-0.020423974955792165
318.60000000000394,-0.15707963267948966,-0.02033928806830985
318.70000000000397,-0.15707963267948966,-0.02025128299063641
318.800000000004,-0.15707963267948966,-0.020160452052519734
318.900000000004,-0.15707963267948966,-0.02006736704073236
319.00000000000404,-0.15707963267948966,-0.01997266135520124
319.10000000000406,-0.15707963267948966,-0.01987701256463525
319.2000000000041,-0.15707963267948966,-0.019781124914715533
319.3000000000041,-0.15707963267948966,-0.019685712243122048
319.4000000000041,-0.15707963267948966,-0.019591481623258078
319.50000000000415,-0.15707963267948966,-0.019499117934672745
319.6000000000042,-0.15707963267948966,-0.019409269552746827
319.7000000000042,-0.15707963267948966,-0.019322535338479357
319.8000000000042,-0.15707963267948966,-0.01923945309155618
319.90000000000424,-0.15707963267948966,-0.01916048960719049
320.00000000000426,-0.15707963267948966,-0.019086032450491803
320.1000000000043,-0.007103197683251072,-0.019016383532405864
320.2000000000043,-0.007103197683251072,-0.01599470489509619
320.30000000000433,-0.007103197683251072,-0.013334261146313447
320.40000000000435,-0.007103197683251072,-0.011010836696574277
320.5000000000044,-0.007103197683251072,-0.008995562651811978
320.6000000000044,-0.007103197683251072,-0.007257538635794291
320.7000000000044,-0.007103197683251072,-0.005766501160217719
320.80000000000445,-0.007103197683251072,-0.004499227626157636
320.90000000000447,-0.007103197683251072,-0.0034324250463863394
321.0000000000045,-0.007103197683251072,-0.0025402618045927755
321.1000000000045,-0.007103197683251072,-0.0017973879045342525
321.20000000000454,-0.007103197683251072,-0.001180515307152461
321.30000000000456,-0.007103197683251072,-0.0006690577986170654
321.4000000000046,-0.007103197683251072,-0.0002452423254807812
321.5000000000046,-0.007103197683251072,0.00010604782043374488
321.6000000000046,-0.007103197683251072,0.0003975409614715134
321.70000000000465,-0.007103197683251072,0.0006398851112030856
321.8000000000047,-0.007103197683251072,0.0008419549455731402
321.9000000000047,-0.007103197683251072,0.001011120038582501
322.0000000000047,-0.007103197683251072,0.001153479467836692
322.10000000000474,-0.007103197683251072,0.0012740634044968186
322.20000000000476,-0.007103197683251072,0.0013770042172862747
322.3000000000048,-0.007103197683251072,0.0014656807785177783
322.4000000000048,-0.007103197683251072,0.001542839866642936
322.50000000000483,-0.007103197683251072,0.0016106983146996663
322.60000000000485,-0.007103197683251072,0.0016710291249546724
322.7000000000049,-0.007103197683251072,0.0017252342947460606
322.8000000000049,-0.007103197683251072,0.001774406642608328
322.9000000000049,-0.007103197683251072,0.0018193824810440293
323.00000000000495,-0.007103197683251072,0.0018607866992595228
323.10000000000497,-0.007103197683251072,0.0018990715773142932
323.200000000005,-0.007103197683251072,0.001934550274709868
323.300000000005,-0.007103197683251072,0.0019674257840520113
323.40000000000504,-0.007103197683251072,0.0019978159905702396
323.50000000000506,-0.007103197683251072,0.0020257753505901455
323.6000000000051,-0.007103197683251072,0.0020513136006790173
323.7000000000051,-0.007103197683251072,0.002074411829465887
323.8000000000051,-0.007103197683251072,0.0020950361821420894
323.90000000000515,-0.007103197683251072,0.002113149420082829
324.0000000000052,-0.007103197683251072,0.002128720522141272
324.1000000000052,-0.007103197683251072,0.002141732487657145
324.2000000000052,-0.007103197683251072,0.002152188482176382
324.30000000000524,-0.007103197683251072,0.002160116453702045
324.40000000000526,-0.007103197683251072,0.0021655723386646455
324.5000000000053,-0.007103197683251072,0.0021686419716150447
324.6000000000053,-0.007103197683251072,0.00216944181000098
324.70000000000533,-0.007103197683251072,0.0021681185845463156
324.80000000000535,-0.007103197683251072,0.002164847986102215
324.9000000000054,-0.007103197683251072,0.00215983250088371
325.0000000000054,-0.007103197683251072,0.002153298507334093
325.1000000000054,-0.15707963267948966,0.002145492749120828
325.20000000000545,-0.15707963267948966,-0.0005020269559642297
325.30000000000547,-0.15707963267948966,-0.002836293298563004
325.4000000000055,-0.15707963267948966,-0.0048801844657760975
325.5000000000055,-0.15707963267948966,-0.006651681438448164
325.60000000000554,-0.15707963267948966,-0.008168989845890096
325.70000000000556,-0.15707963267948966,-0.009458864421867864
325.8000000000056,-0.15707963267948966,-0.010550757674381996
325.9000000000056,-0.15707963267948966,-0.011473121683207355
326.0000000000056,-0.15707963267948966,-0.012251684661395784
326.10000000000565,-0.15707963267948966,-0.012908866263010249
326.2000000000057,-0.15707963267948966,-0.013463785999332538
326.3000000000057,-0.15707963267948966,-0.013932544453901737
326.4000000000057,-0.15707963267948966,-0.014328479827131011
326.50000000000574,-0.15707963267948966,-0.014661709434308267
326.60000000000576,-0.15707963267948966,-0.014940529589205553
326.7000000000058,-0.15707963267948966,-0.015172280206810192
326.8000000000058,-0.15707963267948966,-0.015363383824520476
326.90000000000583,-0.15707963267948966,-0.015519411434263792
327.00000000000585,-0.15707963267948966,-0.015645165374213225
327.1000000000059,-0.15707963267948966,-0.015744767817835976
327.2000000000059,-0.15707963267948966,-0.015821747934903173
327.3000000000059,-0.15707963267948966,-0.01587912379537599
